id,age_group,gender,race_ethnicity,housing_status,has_dependents,prior_probation_violation,prior_incarceration,substance_abuse_history,mental_health_issues,gang_affiliation,aggression_history,compliance_history,motivation_to_change,stable_employment_past,positive_social_support,education_level,marital_status,employment_status,prior_convictions,juvenile_convictions,recidivism,recidivism_pred,prediction_probability,mitigations,qualifiers,mental_disorder_partially,deaf_15-17,unjust_provocation_moderate,unjust_provocation_mild,age_15-17,age_12-14,discretionary_mitigation,deaf_18-21,unjust_provocation_severe,failed_crime,femicide,tradition,premeditated_kill,relative,to_cover_another_crime,blood_feud,public_servant,monstrous,destructive,child,sentence_type,sentence_amount,is_fixed_term
2734,45-54,Male,Turk,Rent,False,False,True,True,True,True,False,False,True,True,False,Primary School,Single,Student,5,1,2,2,72.01,"['mental_disorder_partially', 'unjust_provocation_mild']",['premeditated_kill'],True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,199,True
2735,15-17,Male,Other,Rent,False,False,False,False,False,False,False,False,False,False,False,Illiterate,Single,Student,0,3,2,2,94.98,"['age_15-17', 'unjust_provocation_mild']",['relative'],False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,144,True
2736,25-34,Male,Turk,Rent,False,False,False,True,False,False,False,True,False,False,True,Literate without schooling,Single,Unemployed,6,2,2,2,99.19,[],['femicide'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2737,12-14,Male,Other,Rent,False,False,True,True,False,False,False,True,False,False,False,Primary School,Single,Student,0,3,2,2,62.77,['age_12-14'],['femicide'],False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,148,True
2738,25-34,Male,Turk,Rent,False,False,True,True,True,False,True,True,True,True,False,Primary School,Single,Unemployed,1,4,2,2,80.71,"['mental_disorder_partially', 'unjust_provocation_moderate']",['monstrous'],True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Fixed Term,201,True
2739,25-34,Male,Turk,Houseowner,True,False,True,True,True,False,False,False,False,True,False,Middle School,Single,Employed,3,5,2,2,82.55,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2740,15-17,Male,Turk,Rent,False,False,False,True,False,True,False,False,False,False,True,Illiterate,Single,Student,0,2,2,2,91.0,"['age_15-17', 'unjust_provocation_severe']",['destructive'],False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Fixed Term,144,True
2741,35-44,Female,Turk,Homeless,True,False,False,True,True,False,False,False,False,True,False,High School,Single,Student,4,4,2,2,76.3,['mental_disorder_partially'],['monstrous'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Fixed Term,300,True
2742,35-44,Male,Turk,Homeless,False,False,True,True,False,False,True,True,True,False,True,Middle School,Single,Retired,2,5,2,2,88.58,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2743,25-34,Female,Turk,Houseowner,True,True,False,False,False,True,True,True,False,False,False,Middle School,Married,Unemployed,4,2,2,2,88.37,['unjust_provocation_moderate'],[],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,249,True
2744,25-34,Female,Turk,Houseowner,False,True,True,True,True,False,False,False,False,False,False,Literate without schooling,Married,Retired,1,4,2,2,94.87,"['mental_disorder_partially', 'unjust_provocation_moderate']",['relative'],True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,210,True
2745,12-14,Male,Other,Houseowner,False,True,False,False,False,False,False,False,False,False,False,Illiterate,Single,Employed,0,3,2,2,89.89,['age_12-14'],['premeditated_kill'],False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,179,True
2746,35-44,Male,Other,Homeless,False,True,True,True,True,False,False,False,False,True,False,Illiterate,Married,Employed,4,0,2,2,76.58,"['mental_disorder_partially', 'unjust_provocation_mild']",[],True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,194,True
2747,18-24,Male,Turk,Rent,False,True,True,False,True,False,False,False,False,True,False,High School,Married,Employed,6,1,2,2,97.84,[],['blood_feud'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Aggravated Life Imprisonment,0,False
2748,45-54,Female,Turk,Rent,True,True,True,True,False,False,False,False,True,False,False,Primary School,Divorced,Retired,4,4,2,2,88.13,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2749,35-44,Female,Other,Rent,False,False,False,True,True,False,True,True,False,False,True,Literate without schooling,Married,Student,6,2,2,2,95.54,[],['blood_feud'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Aggravated Life Imprisonment,0,False
2750,25-34,Female,Turk,Rent,False,False,False,True,True,True,True,False,True,False,False,Middle School,Married,Unemployed,3,1,2,2,64.35,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2751,25-34,Male,Turk,Houseowner,False,True,True,True,False,False,True,False,False,True,True,Primary School,Married,Student,5,2,2,2,83.71,[],['monstrous'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Aggravated Life Imprisonment,0,False
2752,25-34,Male,Turk,Rent,False,False,True,True,True,False,True,False,True,False,False,High School,Single,Employed,1,4,2,2,92.64,"['mental_disorder_partially', 'unjust_provocation_mild']",['monstrous'],True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Fixed Term,208,True
2753,25-34,Male,Turk,Rent,False,True,False,False,False,True,True,False,True,False,True,Literate without schooling,Divorced,Retired,5,1,2,2,65.43,[],['child'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aggravated Life Imprisonment,0,False
2754,35-44,Male,Other,Rent,True,True,False,True,False,False,False,True,True,False,True,Primary School,Single,Employed,8,3,2,2,96.76,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2755,25-34,Female,Turk,Houseowner,False,True,True,False,True,True,True,True,True,False,True,Primary School,Single,Student,1,4,2,2,89.0,['mental_disorder_partially'],['premeditated_kill'],True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,300,True
2756,35-44,Male,Turk,Rent,False,False,True,False,True,False,False,False,True,True,True,Literate without schooling,Single,Employed,5,5,2,2,96.19,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2757,35-44,Male,Turk,Houseowner,True,True,True,False,False,False,False,False,False,False,False,Literate without schooling,Married,Unemployed,4,2,2,2,90.46,[],['child'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aggravated Life Imprisonment,0,False
2758,35-44,Male,Other,Houseowner,True,True,False,True,True,True,False,True,True,True,False,Illiterate,Single,Student,4,2,2,2,69.73,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2759,35-44,Male,Turk,Houseowner,False,False,True,True,False,True,True,False,False,False,True,Primary School,Married,Student,4,1,2,2,87.41,[],['public_servant'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Aggravated Life Imprisonment,0,False
2760,45-54,Male,Other,Rent,False,True,False,False,True,False,True,False,False,True,False,High School,Single,Student,5,2,2,2,81.66,['unjust_provocation_mild'],['relative'],False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,225,True
2761,45-54,Male,Turk,Homeless,False,True,False,False,True,False,False,False,True,False,False,Primary School,Single,Employed,6,1,2,2,85.8,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2762,55-64,Female,Turk,Houseowner,False,False,True,True,True,False,False,True,False,False,True,Primary School,Single,Student,7,3,2,2,96.19,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2763,25-34,Male,Turk,Rent,True,False,True,True,False,False,True,False,True,True,False,Literate without schooling,Married,Unemployed,6,1,2,2,95.06,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2764,35-44,Male,Turk,Houseowner,False,False,True,True,True,True,True,False,False,True,False,Primary School,Married,Unemployed,2,1,2,2,79.35,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2765,18-24,Female,Turk,Rent,False,True,True,False,False,False,False,False,False,False,True,Middle School,Single,Student,2,4,2,2,92.29,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2766,18-24,Male,Turk,Houseowner,True,False,True,False,True,True,False,True,True,False,False,High School,Single,Retired,4,3,2,2,89.05,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2767,25-34,Male,Turk,Homeless,False,False,True,True,True,False,False,False,False,True,False,Illiterate,Married,Unemployed,2,1,2,2,73.7,['mental_disorder_partially'],['child'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Fixed Term,300,True
2768,45-54,Male,Turk,Homeless,False,True,False,False,False,False,True,True,False,True,False,Middle School,Single,Unemployed,3,3,2,2,79.88,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2769,35-44,Male,Other,Rent,False,True,True,False,True,False,True,True,False,False,False,Illiterate,Single,Retired,2,2,2,2,55.6,[],['femicide'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2770,25-34,Male,Turk,Rent,True,False,True,False,True,True,False,False,True,False,False,High School,Single,Retired,7,1,2,2,90.08,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2771,25-34,Male,Turk,Rent,False,True,False,True,False,False,False,False,True,False,True,High School,Single,Retired,0,8,2,2,87.32,['unjust_provocation_mild'],[],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,242,True
2772,15-17,Female,Turk,Rent,False,False,True,False,False,False,True,True,False,False,False,Illiterate,Single,Student,0,3,2,2,95.45,['age_15-17'],[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,257,True
2773,45-54,Male,Turk,Rent,True,True,True,False,False,False,True,False,True,False,False,Primary School,Single,Unemployed,5,1,2,2,60.08,['unjust_provocation_moderate'],[],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,260,True
2774,35-44,Male,Turk,Homeless,False,True,False,True,False,False,False,False,False,False,False,Middle School,Single,Student,1,3,2,2,91.45,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2775,35-44,Male,Turk,Rent,False,False,True,True,True,True,True,True,False,True,True,Literate without schooling,Single,Unemployed,5,0,2,2,95.36,['unjust_provocation_mild'],['tradition'],False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Fixed Term,221,True
2776,45-54,Male,Turk,Houseowner,False,False,False,True,True,False,True,True,False,True,False,Middle School,Divorced,Unemployed,4,3,2,2,84.54,['mental_disorder_partially'],[],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2777,35-44,Male,Turk,Rent,False,False,True,True,False,False,True,True,True,False,False,High School,Single,Unemployed,3,3,2,2,92.23,['unjust_provocation_mild'],[],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,235,True
2778,25-34,Male,Turk,Homeless,False,True,True,True,False,False,False,True,False,False,False,Middle School,Married,Employed,5,1,2,2,82.04,['unjust_provocation_moderate'],['femicide'],False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,260,True
2779,35-44,Male,Turk,Rent,False,True,True,True,False,False,True,False,True,False,False,Middle School,Married,Employed,4,2,2,2,90.34,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2780,35-44,Male,Turk,Houseowner,True,True,False,False,True,False,False,False,False,False,False,Primary School,Married,Employed,7,2,2,2,99.61,['mental_disorder_partially'],[],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2781,25-34,Female,Turk,Houseowner,False,False,True,True,True,False,True,False,False,False,True,Middle School,Single,Student,2,4,2,2,92.18,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2782,25-34,Male,Other,Houseowner,True,True,True,True,True,False,True,True,False,True,True,Middle School,Single,Unemployed,5,2,2,2,82.52,[],['femicide'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2783,55-64,Male,Turk,Houseowner,True,True,False,True,True,False,True,False,False,False,True,High School,Divorced,Retired,3,5,2,2,93.78,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2784,35-44,Female,Turk,Houseowner,True,True,False,True,True,False,False,False,True,False,True,Literate without schooling,Married,Student,1,7,2,2,81.95,['mental_disorder_partially'],['premeditated_kill'],True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,300,True
2785,25-34,Female,Turk,Houseowner,True,False,False,True,True,True,True,True,False,False,False,Primary School,Married,Retired,4,3,2,2,89.3,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2786,18-24,Male,Turk,Rent,True,False,False,True,True,False,True,False,False,True,True,Middle School,Divorced,Student,5,2,2,2,72.35,['unjust_provocation_mild'],[],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,225,True
2787,35-44,Male,Turk,Rent,True,False,True,False,False,False,True,False,False,True,False,Middle School,Divorced,Student,5,3,2,2,86.71,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2788,35-44,Male,Turk,Houseowner,True,False,True,True,True,False,True,True,False,True,False,Middle School,Married,Unemployed,3,4,2,2,93.05,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2789,25-34,Male,Other,Rent,True,True,True,True,False,False,True,False,False,False,True,Middle School,Single,Student,5,1,2,1,59.79,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2790,55-64,Female,Turk,Houseowner,False,False,True,True,True,False,False,False,True,False,True,Primary School,Married,Unemployed,5,4,2,2,100.0,"['mental_disorder_partially', 'unjust_provocation_severe']",[],True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,246,True
2791,25-34,Male,Turk,Rent,True,True,True,False,False,True,False,True,True,False,True,Primary School,Single,Employed,3,5,2,2,92.98,['unjust_provocation_severe'],['femicide'],False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,268,True
2792,25-34,Male,Turk,Rent,False,True,False,True,True,False,False,False,False,False,False,Primary School,Divorced,Student,2,2,2,1,53.96,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2793,35-44,Female,Turk,Rent,True,False,True,False,False,True,True,True,False,False,False,High School,Single,Employed,5,3,2,2,95.49,['unjust_provocation_moderate'],['blood_feud'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Fixed Term,235,True
2794,25-34,Male,Other,Homeless,False,True,False,True,False,False,False,True,False,True,False,Literate without schooling,Married,Student,7,0,2,2,87.74,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2795,25-34,Female,Turk,Rent,False,False,False,True,False,False,True,False,True,True,False,Literate without schooling,Married,Unemployed,6,2,2,2,99.61,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2796,25-34,Male,Other,Houseowner,False,False,True,True,True,True,True,False,False,False,True,Primary School,Single,Retired,2,2,2,2,59.07,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2797,35-44,Male,Turk,Rent,False,False,True,True,True,False,False,True,True,True,False,Middle School,Divorced,Unemployed,6,2,2,2,97.26,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2798,35-44,Male,Turk,Houseowner,True,True,True,True,True,False,True,False,True,True,True,Literate without schooling,Married,Unemployed,5,2,2,2,91.82,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2799,18-24,Male,Turk,Houseowner,True,True,True,True,False,False,True,False,True,True,False,Middle School,Single,Student,5,1,2,2,78.61,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2800,18-24,Male,Turk,Houseowner,True,True,False,False,True,False,False,False,True,True,False,Bachelor’s Degree,Single,Unemployed,5,3,2,2,99.62,['unjust_provocation_moderate'],['to_cover_another_crime'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Fixed Term,254,True
2801,25-34,Male,Turk,Homeless,True,True,False,False,False,False,False,True,True,False,True,Middle School,Married,Unemployed,5,4,2,2,96.89,[],['tradition'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2802,12-14,Male,Turk,Rent,False,False,True,False,False,False,True,True,False,False,False,Illiterate,Single,Employed,0,3,2,2,92.1,['age_12-14'],[],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,149,True
2803,45-54,Male,Turk,Rent,False,True,True,True,False,False,True,True,False,False,True,Middle School,Single,Unemployed,4,2,2,2,84.72,[],['failed_crime'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2804,25-34,Male,Turk,Rent,False,False,True,True,True,False,False,False,False,False,False,Literate without schooling,Single,Student,5,0,2,2,60.56,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2805,25-34,Male,Turk,Homeless,True,True,True,True,False,False,True,True,False,False,False,High School,Married,Student,1,3,2,2,97.83,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2806,18-24,Male,Turk,Rent,False,False,True,True,True,False,True,False,False,False,False,Literate without schooling,Married,Retired,2,1,2,1,54.01,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2807,35-44,Male,Turk,Houseowner,False,True,True,True,True,False,False,False,True,False,False,High School,Single,Student,4,2,2,2,82.4,[],['blood_feud'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Aggravated Life Imprisonment,0,False
2808,35-44,Male,Other,Rent,False,True,True,False,False,False,True,False,True,False,False,Literate without schooling,Single,Retired,1,4,2,2,82.74,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2809,18-24,Male,Turk,Homeless,False,True,False,True,True,False,False,False,True,True,False,Middle School,Married,Unemployed,3,1,2,2,77.07,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2810,35-44,Male,Turk,Houseowner,True,True,True,False,True,False,False,False,True,True,False,High School,Single,Unemployed,7,2,2,2,99.61,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2811,45-54,Male,Turk,Rent,True,True,True,True,True,False,True,False,False,True,False,High School,Single,Unemployed,6,0,2,2,88.77,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2812,25-34,Male,Turk,Rent,True,True,True,True,True,False,False,False,False,True,False,Middle School,Divorced,Employed,1,5,2,2,78.67,['unjust_provocation_mild'],[],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,230,True
2813,35-44,Male,Turk,Rent,False,False,True,True,False,True,True,True,True,False,True,Middle School,Single,Retired,6,2,2,2,100.0,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2814,12-14,Female,Other,Homeless,False,True,False,False,False,False,False,True,False,False,False,Literate without schooling,Single,Student,0,3,2,2,83.45,['age_12-14'],['destructive'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Fixed Term,171,True
2815,18-24,Male,Turk,Rent,False,False,False,True,True,False,True,True,True,False,False,Middle School,Single,Unemployed,5,0,2,2,90.39,['mental_disorder_partially'],[],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2816,18-24,Male,Turk,Rent,False,False,True,False,True,False,False,False,True,True,True,Illiterate,Single,Student,4,3,2,2,87.53,['unjust_provocation_severe'],[],False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,267,True
2817,35-44,Male,Turk,Homeless,False,False,True,False,True,False,False,False,False,True,False,Primary School,Married,Student,2,4,2,2,86.81,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2818,25-34,Male,Other,Rent,True,False,False,True,True,True,True,False,True,True,False,Illiterate,Married,Employed,5,1,2,2,88.4,['unjust_provocation_severe'],['tradition'],False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Fixed Term,269,True
2819,25-34,Male,Turk,Homeless,False,True,False,False,False,False,True,True,False,False,True,High School,Single,Retired,1,6,2,2,97.43,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2820,15-17,Male,Other,Homeless,False,False,True,True,False,False,False,False,True,False,False,Primary School,Single,Student,0,2,2,1,66.06,['age_15-17'],['premeditated_kill'],False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,274,True
2821,35-44,Male,Other,Homeless,False,True,False,False,True,False,True,False,False,False,False,High School,Single,Unemployed,3,0,2,1,64.38,['mental_disorder_partially'],['premeditated_kill'],True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,300,True
2822,35-44,Male,Turk,Homeless,False,True,False,False,True,True,True,False,False,True,False,High School,Single,Student,1,2,2,2,90.39,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2823,25-34,Male,Turk,Houseowner,False,True,True,True,True,False,True,True,False,True,True,Illiterate,Single,Employed,2,4,2,2,76.81,['unjust_provocation_moderate'],['monstrous'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Fixed Term,245,True
2824,25-34,Female,Turk,Houseowner,False,True,True,True,True,False,False,True,True,False,False,High School,Divorced,Unemployed,3,3,2,2,90.19,[],['public_servant'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Aggravated Life Imprisonment,0,False
2825,35-44,Male,Turk,Homeless,False,True,False,True,True,False,False,True,False,False,True,Primary School,Single,Unemployed,6,0,2,2,67.03,['unjust_provocation_severe'],['failed_crime'],False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Fixed Term,254,True
2826,18-24,Male,Turk,Houseowner,False,False,True,True,False,False,True,True,False,False,False,Middle School,Married,Student,3,2,2,2,85.06,[],['failed_crime'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2827,45-54,Male,Turk,Rent,False,True,False,False,False,True,True,False,False,True,False,Middle School,Married,Student,3,3,2,2,84.73,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2828,65+,Female,Turk,Rent,True,True,True,True,True,False,True,False,False,False,False,Primary School,Single,Employed,1,5,2,2,93.83,[],['monstrous'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Aggravated Life Imprisonment,0,False
2829,18-24,Male,Other,Rent,False,True,True,True,True,False,True,True,True,False,True,Middle School,Married,Student,4,1,2,1,61.45,['unjust_provocation_severe'],['femicide'],False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,281,True
2830,25-34,Male,Other,Rent,True,True,True,True,True,False,False,False,True,False,False,High School,Married,Student,3,3,2,2,82.82,['mental_disorder_partially'],[],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2831,25-34,Male,Other,Houseowner,False,True,False,True,True,False,True,True,False,False,True,High School,Single,Student,5,2,2,2,82.17,[],['child'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aggravated Life Imprisonment,0,False
2832,35-44,Male,Turk,Rent,False,True,False,False,True,False,True,False,True,True,True,Middle School,Single,Employed,6,4,2,2,96.62,['unjust_provocation_severe'],[],False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,246,True
2833,35-44,Male,Other,Houseowner,False,False,True,False,False,False,True,False,False,True,False,High School,Married,Unemployed,6,2,2,2,99.62,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2834,25-34,Male,Other,Houseowner,True,True,False,True,False,False,True,False,False,False,True,Illiterate,Single,Unemployed,4,1,2,1,67.27,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2835,25-34,Male,Turk,Rent,False,True,True,False,True,False,True,False,True,False,False,High School,Divorced,Retired,1,4,2,2,87.74,[],['tradition'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2836,45-54,Male,Turk,Rent,False,True,True,False,False,False,True,True,False,False,False,High School,Married,Student,4,3,2,2,99.62,['unjust_provocation_moderate'],[],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,241,True
